,img,type,label,confidence
42128,img_08140,Label,Person,99.18191528320312
42129,img_08140,Label,Stencil,86.94046020507812
42130,img_08140,Celebrity,Camila Cabello,99.91610717773438
42131,img_08140,Text,NIVE,96.30380249023438
42132,img_08140,Text,L,46.69990921020508
42133,img_08140,Text,an,98.24639129638672
42134,img_08140,Text,L M,85.58403778076172
42135,img_08140,Text,es,90.75162506103516
42136,img_08140,Text,NIVE,96.30380249023438
42137,img_08140,Text,L,46.69990921020508
42138,img_08140,Text,an,98.24639129638672
42139,img_08140,Text,es,90.75162506103516
42140,img_08140,Text,L,86.73954010009766
42141,img_08140,Text,M,84.42854309082031
42142,img_08141,Label,Automobile,98.79976654052734
42143,img_08141,Label,Car,98.79976654052734
42144,img_08141,Label,Transportation,98.79976654052734
42145,img_08141,Label,Vehicle,98.79976654052734
42146,img_08141,Label,Coupe,91.2745361328125
42147,img_08141,Label,Sports Car,91.2745361328125
42148,img_08143,Label,Human,99.21891784667969
42149,img_08143,Label,People,99.21891784667969
42150,img_08143,Label,Person,99.21891784667969
42151,img_08144,Label,Human,99.29423522949219
42152,img_08144,Label,People,99.29423522949219
42153,img_08144,Label,Person,99.29423522949219
42154,img_08145,Label,Human,99.21089935302734
42155,img_08145,Label,People,99.21089172363281
42156,img_08145,Label,Person,99.21089935302734
42157,img_08145,Celebrity,Keira Knightley,99.99996185302734
42158,img_08145,Text,RS,94.32679748535156
42159,img_08145,Text,ln Cen,92.9298324584961
42160,img_08145,Text,TIO,78.6780014038086
42161,img_08145,Text,nte,81.28340148925781
42162,img_08145,Text,RS,94.32679748535156
42163,img_08145,Text,TIO,78.6780014038086
42164,img_08145,Text,ln,87.53741455078125
42165,img_08145,Text,Cen,98.32225799560547
42166,img_08145,Text,nte,81.28340148925781
42167,img_08146,Label,Human,99.27784729003906
42168,img_08146,Label,People,99.27784729003906
42169,img_08146,Label,Person,99.27784729003906
42170,img_08146,Label,Chair,91.78264617919922
42171,img_08146,Label,Furniture,91.78264617919922
42172,img_08146,Label,Couch,80.81928253173828
42173,img_08146,Celebrity,Jacqueline Toboni,99.99993133544922
42174,img_08147,Label,Human,99.27323150634766
42175,img_08147,Label,People,99.27323150634766
42176,img_08147,Label,Person,99.27323150634766
42177,img_08147,Label,Animal,94.33094024658203
42178,img_08147,Label,Bird,94.33094024658203
42179,img_08147,Label,Robin,94.33094024658203
42180,img_08147,Label,Home Decor,93.23775482177734
42181,img_08147,Label,Linen,93.23775482177734
42182,img_08147,Celebrity,Christine Andreas,99.9853515625
42183,img_08148,Label,Human,99.28748321533203
42184,img_08148,Label,People,99.2874755859375
42185,img_08148,Label,Person,99.28748321533203
42186,img_08148,Celebrity,Emily Blunt,99.99545288085938
42187,img_08148,Celebrity,Daria Nicolodi,99.96348571777344
42188,img_08148,Text,o,46.01441955566406
42189,img_08148,Text,o,46.01441955566406
42190,img_08150,Label,Human,99.16355895996094
42191,img_08150,Label,People,99.16354370117188
42192,img_08150,Label,Person,99.16355895996094
42193,img_08150,Label,Bikini,98.79161071777344
42194,img_08150,Label,Clothing,98.79161071777344
42195,img_08150,Label,Swimwear,98.79161071777344
42196,img_08150,Label,Maillot,89.01597595214844
42197,img_08150,Label,Poster,81.15782165527344
42198,img_08150,Text,haileybisboring,86.77271270751953
42199,img_08150,Text,00000000,82.12590789794922
42200,img_08150,Text,Memorial,98.16018676757812
42201,img_08150,Text,Day,98.0332260131836
42202,img_08150,Text,haileybisboring,86.77271270751953
42203,img_08150,Text,00000000,82.12590789794922
42204,img_08150,Text,Memorial,98.16018676757812
42205,img_08150,Text,Day,98.0332260131836
42206,img_08151,Label,Human,99.14763641357422
42207,img_08151,Label,People,99.14762115478516
42208,img_08151,Label,Person,99.14763641357422
42209,img_08151,Label,Audience,96.11583709716797
42210,img_08151,Label,Crowd,96.11583709716797
42211,img_08151,Label,Speech,96.11583709716797
42212,img_08151,Text,TRUMP,99.75785827636719
42213,img_08151,Text,"TEXT ""TRUMP""'t 88022",86.00163269042969
42214,img_08151,Text,"Carmel, Indiana",95.70980072021484
42215,img_08151,Text,TRUMP,99.75785827636719
42216,img_08151,Text,TEXT,84.63297271728516
42217,img_08151,Text,"""TRUMP""'t",82.2424087524414
42218,img_08151,Text,88022,91.12950897216797
42219,img_08151,Text,"Carmel,",95.51602935791016
42220,img_08151,Text,Indiana,95.90357208251953
42221,img_08152,Label,Human,98.45126342773438
42222,img_08152,Label,People,98.45121002197266
42223,img_08152,Label,Person,98.45126342773438
42224,img_08152,Label,Female,78.02278137207031
42225,img_08152,Text,p8,46.296234130859375
42226,img_08152,Text,p8,46.296234130859375
42227,img_08153,Label,Human,99.21273803710938
42228,img_08153,Label,People,99.21273803710938
42229,img_08153,Label,Person,99.21273803710938
42230,img_08153,Label,Bikini,98.51505279541016
42231,img_08153,Label,Clothing,98.51505279541016
42232,img_08153,Label,Swimwear,98.51505279541016
42233,img_08155,Label,Human,99.29661560058594
42234,img_08155,Label,People,99.29661560058594
42235,img_08155,Label,Person,99.29661560058594
42236,img_08155,Label,Bonsai,98.45941162109375
42237,img_08155,Label,Flora,98.45941162109375
42238,img_08155,Label,Jar,98.45941162109375
42239,img_08155,Label,Plant,98.45941162109375
42240,img_08155,Label,Potted Plant,98.45941162109375
42241,img_08155,Label,Pottery,98.45941162109375
42242,img_08155,Label,Tree,98.45941162109375
42243,img_08155,Label,Vase,98.45941162109375
42244,img_08155,Label,Art,98.3957748413086
42245,img_08155,Label,Buddha,98.3957748413086
42246,img_08155,Label,Worship,98.3957748413086
42247,img_08155,Label,Herbs,85.78533935546875
42248,img_08155,Label,Parsley,85.78533935546875
42249,img_08155,Label,Planter,85.78533935546875
42250,img_08155,Label,Bench,79.7508544921875
42251,img_08155,Celebrity,Gautama Buddha,99.52682495117188
42252,img_08158,Label,Flora,99.29361724853516
42253,img_08158,Label,Jar,99.29361724853516
42254,img_08158,Label,Plant,99.29361724853516
42255,img_08158,Label,Potted Plant,99.29361724853516
42256,img_08158,Label,Pottery,99.29361724853516
42257,img_08158,Label,Vase,99.29361724853516
42258,img_08158,Label,Human,99.21257019042969
42259,img_08158,Label,People,99.21255493164062
42260,img_08158,Label,Person,99.21257019042969
42261,img_08158,Label,Face,78.1383056640625
42262,img_08158,Label,Portrait,78.1383056640625
42263,img_08158,Label,Smile,78.1383056640625
42264,img_08158,Celebrity,Reese Witherspoon,99.99832153320312
42265,img_08161,Label,Human,99.00341796875
42266,img_08161,Label,People,99.0033950805664
42267,img_08161,Label,Person,99.00341796875
42268,img_08161,Label,Couch,94.8318099975586
42269,img_08161,Label,Furniture,94.8318099975586
42270,img_08161,Label,Blonde,79.90392303466797
42271,img_08161,Label,Female,79.90392303466797
42272,img_08161,Label,Girl,79.90392303466797
42273,img_08161,Label,Woman,79.90392303466797
42274,img_08161,Celebrity,Corrina Repp,97.06100463867188
42275,img_08161,Text,ae,76.92493438720703
42276,img_08161,Text,9,55.63673400878906
42277,img_08161,Text,ae,76.92493438720703
42278,img_08161,Text,9,55.63673400878906
42279,img_08162,Label,Human,99.24797821044922
42280,img_08162,Label,People,99.24797821044922
42281,img_08162,Label,Person,99.24797821044922
42282,img_08162,Label,Cloak,86.54096984863281
42283,img_08162,Label,Clothing,86.54096984863281
42284,img_08162,Label,Poncho,86.54096984863281
42285,img_08162,Celebrity,Cara Delevingne,99.91865539550781
42286,img_08162,Text,W,42.5460205078125
42287,img_08162,Text,Deleoingne Cara,90.339111328125
42288,img_08162,Text,art-Stopper,91.46629333496094
42289,img_08162,Text,Summer m m e,84.77740478515625
42290,img_08162,Text,L,86.25053405761719
42291,img_08162,Text,e,77.03399658203125
42292,img_08162,Text,O,84.42106628417969
42293,img_08162,Text,"The People, The Places, parties",87.90696716308594
42294,img_08162,Text,Fashion,89.5379867553711
42295,img_08162,Text,Paradise,84.71149444580078
42296,img_08162,Text,Tropical,84.80778503417969
42297,img_08162,Text,Down-HomeDenim,80.584716796875
42298,img_08162,Text,he Low-Ke,73.47441864013672
42299,img_08162,Text,lamourot,81.42050170898438
42300,img_08162,Text,ndCartagena,81.07670593261719
42301,img_08162,Text,W,42.5460205078125
42302,img_08162,Text,Cara,88.21178436279297
42303,img_08162,Text,Deleoingne,92.46644592285156
42304,img_08162,Text,art-Stopper,91.46629333496094
42305,img_08162,Text,Summer,81.11085510253906
42306,img_08162,Text,m,90.79391479492188
42307,img_08162,Text,m,89.03467559814453
42308,img_08162,Text,e,78.170166015625
42309,img_08162,Text,O,84.42106628417969
42310,img_08162,Text,L,86.25053405761719
42311,img_08162,Text,e,77.03399658203125
42312,img_08162,Text,"The People,",84.57005310058594
42313,img_08162,Text,The,90.1505355834961
42314,img_08162,Text,"Places,",89.75613403320312
42315,img_08162,Text,parties,87.1511459350586
42316,img_08162,Text,Fashion,89.5379867553711
42317,img_08162,Text,Paradise,84.71149444580078
42318,img_08162,Text,Tropical,84.80778503417969
42319,img_08162,Text,Down-HomeDenim,80.584716796875
42320,img_08162,Text,he Low-Ke,73.47441864013672
42321,img_08162,Text,lamourot,81.42050170898438
42322,img_08162,Text,ndCartagena,81.07670593261719
42323,img_08164,Label,Human,99.28532409667969
42324,img_08164,Label,People,99.28532409667969
42325,img_08164,Label,Person,99.28532409667969
42326,img_08164,Celebrity,Jessica Alba,99.99939727783203
42327,img_08165,Label,Human,99.25435638427734
42328,img_08165,Label,People,99.25435638427734
42329,img_08165,Label,Person,99.25435638427734
42330,img_08165,Celebrity,Marina Kazankova,99.99528503417969
42331,img_08166,Label,Human,99.25308990478516
42332,img_08166,Label,People,99.2530746459961
42333,img_08166,Label,Person,99.25308990478516
42334,img_08166,Celebrity,Kendall Jenner,99.99954223632812
42335,img_08167,Label,Couch,97.5181655883789
42336,img_08167,Label,Furniture,97.5181655883789
42337,img_08167,Label,Flora,95.90902709960938
42338,img_08167,Label,Jar,95.90902709960938
42339,img_08167,Label,Plant,95.90902709960938
42340,img_08167,Label,Potted Plant,95.90902709960938
42341,img_08167,Label,Pottery,95.90902709960938
42342,img_08167,Label,Vase,95.90902709960938
42343,img_08167,Label,Planter,92.16936492919922
42344,img_08167,Label,Bonsai,89.33755493164062
42345,img_08167,Label,Tree,89.33755493164062
42346,img_08167,Label,Chair,86.67691040039062
42347,img_08167,Label,Patio,86.06511688232422
42348,img_08167,Label,Backyard,81.01862335205078
42349,img_08167,Label,Outdoors,81.01862335205078
42350,img_08167,Label,Yard,81.01862335205078
42351,img_08169,Label,Beach,75.47834777832031
42352,img_08169,Label,Coast,75.47834777832031
42353,img_08169,Label,Nature,75.47834777832031
42354,img_08169,Label,Ocean,75.47834777832031
42355,img_08169,Label,Outdoors,75.47834777832031
42356,img_08169,Label,Sea,75.47834777832031
42357,img_08169,Label,Water,75.47834777832031
42358,img_08170,Label,Human,99.27940368652344
42359,img_08170,Label,People,99.27938842773438
42360,img_08170,Label,Person,99.27940368652344
42361,img_08171,Label,Human,98.94441986083984
42362,img_08171,Label,People,98.94439697265625
42363,img_08171,Label,Person,98.94441986083984
42364,img_08171,Label,Animal,93.4502944946289
42365,img_08171,Label,Arachnid,93.4502944946289
42366,img_08171,Label,Insect,93.4502944946289
42367,img_08171,Label,Invertebrate,93.4502944946289
42368,img_08171,Label,Spider,93.4502944946289
42369,img_08171,Label,Tarantula,93.4502944946289
42370,img_08171,Label,Apidae,75.41564178466797
42371,img_08171,Label,Bee,75.41564178466797
42372,img_08172,Label,Architecture,97.84286499023438
42373,img_08172,Label,Building,97.84286499023438
42374,img_08172,Label,City,97.84286499023438
42375,img_08172,Label,High Rise,97.84286499023438
42376,img_08172,Label,Skyscraper,97.84286499023438
42377,img_08172,Label,Town,97.84286499023438
42378,img_08172,Label,Urban,97.84286499023438
42379,img_08172,Label,Downtown,85.78866577148438
42380,img_08172,Label,Office Building,77.22637939453125
42381,img_08175,Label,Cosmetics,98.63203430175781
42382,img_08178,Label,Clothing,97.57701110839844
42383,img_08178,Label,Footwear,97.57701110839844
42384,img_08178,Label,High Heel,97.57701110839844
42385,img_08178,Label,Shoe,97.57701110839844
42386,img_08178,Label,Heel,91.3921127319336
42387,img_08179,Label,Human,99.18363952636719
42388,img_08179,Label,People,99.18362426757812
42389,img_08179,Label,Person,99.18363952636719
42390,img_08180,Label,Human,99.30493927001953
42391,img_08180,Label,People,99.30493927001953
42392,img_08180,Label,Person,99.30493927001953
42393,img_08181,Label,Human,99.28203582763672
42394,img_08181,Label,People,99.28202056884766
42395,img_08181,Label,Person,99.28203582763672
42396,img_08181,Label,Bikini,96.9472427368164
42397,img_08181,Label,Clothing,96.9472427368164
42398,img_08181,Label,Swimwear,96.9472427368164
42399,img_08181,Celebrity,Jacqueline Kennedy Onassis,99.88922119140625
42400,img_08181,Text,D,60.083953857421875
42401,img_08181,Text,D,60.083953857421875
42402,img_08185,Label,Human,99.23036193847656
42403,img_08185,Label,People,99.2303466796875
42404,img_08185,Label,Person,99.23036193847656
42405,img_08185,Text,1,72.94625854492188
42406,img_08185,Text,1,72.94625854492188
42407,img_08186,Label,Human,99.17835998535156
42408,img_08186,Label,People,99.17835235595703
42409,img_08186,Label,Person,99.17835998535156
42410,img_08186,Label,Audience,99.12443542480469
42411,img_08186,Label,Crowd,99.12443542480469
42412,img_08186,Label,Speech,99.12443542480469
42413,img_08186,Label,Computer,89.79643249511719
42414,img_08186,Label,Electronics,89.79643249511719
42415,img_08186,Label,Laptop,89.79643249511719
42416,img_08186,Label,Pc,89.79643249511719
42417,img_08186,Celebrity,Jason Chaffetz,99.9989242553711
42418,img_08187,Label,Human,99.30752563476562
42419,img_08187,Label,People,99.30752563476562
42420,img_08187,Label,Person,99.30752563476562
42421,img_08187,Celebrity,Emilia Clarke,99.95026397705078
42422,img_08188,Label,Dessert,94.84270477294922
42423,img_08188,Label,Food,94.84270477294922
42424,img_08188,Text,a,43.089630126953125
42425,img_08188,Text,a,43.089630126953125
42426,img_08189,Label,Cloud,82.3367691040039
42427,img_08189,Label,Nature,82.3367691040039
42428,img_08189,Label,Outdoors,82.3367691040039
42429,img_08189,Label,Sky,82.3367691040039
42430,img_08189,Label,Weather,82.3367691040039
42431,img_08190,Label,Bottle,89.38703918457031
42432,img_08190,Label,Lotion,89.38703918457031
42433,img_08190,Label,Shampoo,89.38703918457031
42434,img_08190,Text,EET,50.80549240112305
42435,img_08190,Text,KLORANE KLORANE KLORANE,94.29991149902344
42436,img_08190,Text,Shampoing,76.63136291503906
42437,img_08190,Text,Shampooing,79.67536163330078
42438,img_08190,Text,e mangue,80.44042205810547
42439,img_08190,Text,PARS 5E StE,64.583740234375
42440,img_08190,Text,EET,50.80549240112305
42441,img_08190,Text,KLORANE,94.24543762207031
42442,img_08190,Text,KLORANE,93.59803009033203
42443,img_08190,Text,KLORANE,95.05625915527344
42444,img_08190,Text,Shampoing,76.63136291503906
42445,img_08190,Text,Shampooing,79.67536163330078
42446,img_08190,Text,e mangue,80.44042205810547
42447,img_08190,Text,PARS,80.5163345336914
42448,img_08190,Text,5E,53.857086181640625
42449,img_08190,Text,StE,59.3778076171875
42450,img_08191,Label,Human,99.2782211303711
42451,img_08191,Label,People,99.27821350097656
42452,img_08191,Label,Person,99.2782211303711
42453,img_08191,Celebrity,Elizabeth Olsen,97.52032470703125
42454,img_08192,Label,Road,96.73077392578125
42455,img_08192,Label,Dirt Road,90.98042297363281
42456,img_08192,Label,Gravel,90.98042297363281
42457,img_08193,Label,Human,99.12887573242188
42458,img_08193,Label,People,99.12886810302734
42459,img_08193,Label,Person,99.12887573242188
42460,img_08193,Label,Blonde,90.46863555908203
42461,img_08193,Label,Female,90.46863555908203
42462,img_08193,Label,Girl,90.46863555908203
42463,img_08193,Label,Woman,90.46863555908203
42464,img_08193,Label,Clothing,81.9655990600586
42465,img_08193,Label,Footwear,81.9655990600586
42466,img_08193,Label,Shoe,81.9655990600586
42467,img_08193,Label,Long Sleeve,78.19062042236328
42468,img_08193,Label,Sleeve,78.19062042236328
42469,img_08194,Label,Human,99.21061706542969
42470,img_08194,Label,People,99.21060943603516
42471,img_08194,Label,Person,99.21061706542969
42472,img_08194,Label,Photographer,97.26148986816406
42473,img_08194,Label,Premiere,91.09135437011719
42474,img_08194,Label,Red Carpet,91.09135437011719
42475,img_08194,Label,Red Carpet Premiere,91.09135437011719
42476,img_08194,Label,Clothing,79.90804290771484
42477,img_08194,Label,Coat,79.90804290771484
42478,img_08194,Label,Overcoat,79.90804290771484
42479,img_08194,Label,Suit,79.90804290771484
42480,img_08194,Label,Blonde,75.20496368408203
42481,img_08194,Label,Female,75.20496368408203
42482,img_08194,Label,Girl,75.20496368408203
42483,img_08194,Label,Woman,75.20496368408203
42484,img_08194,Celebrity,Goldie Hawn,99.94190979003906
42485,img_08195,Label,Human,99.27842712402344
42486,img_08195,Label,People,99.27842712402344
42487,img_08195,Label,Person,99.27842712402344
42488,img_08195,Label,Clothing,98.6061782836914
42489,img_08195,Label,Coat,98.6061782836914
42490,img_08195,Label,Overcoat,98.6061782836914
42491,img_08195,Label,Suit,98.6061782836914
42492,img_08195,Celebrity,T. J. Miller,99.99687957763672
42493,img_08195,Text,RAY,81.19209289550781
42494,img_08195,Text,RAY,81.19209289550781
42495,img_08196,Label,Human,99.2878646850586
42496,img_08196,Label,People,99.2878646850586
42497,img_08196,Label,Person,99.2878646850586
42498,img_08196,Label,Apparel,97.54740905761719
42499,img_08196,Label,Clothing,97.54740905761719
42500,img_08196,Label,Mannequin,89.72044372558594
42501,img_08196,Label,Apron,78.57286071777344
42502,img_08196,Celebrity,Carolina Herrera,99.99998474121094
42503,img_08196,Celebrity,Joe Satriani,99.9832763671875
42504,img_08196,Text,Qy,57.162445068359375
42505,img_08196,Text,Qy,57.162445068359375
42506,img_08197,Label,Alphabet,77.9762191772461
42507,img_08197,Label,Ampersand,77.9762191772461
42508,img_08197,Label,Text,77.9762191772461
42509,img_08198,Label,Human,99.08573150634766
42510,img_08198,Label,People,99.0857162475586
42511,img_08198,Label,Person,99.08573150634766
42512,img_08198,Label,Face,87.6866226196289
42513,img_08198,Label,Portrait,87.6866226196289
42514,img_08198,Label,Smile,87.6866226196289
42515,img_08198,Celebrity,Justin Bieber,99.8961410522461
42516,img_08198,Text,WARNING:,98.54790496826172
42517,img_08198,Text,Drinking Distilled,97.74967193603516
42518,img_08198,Text,"Spirits, Beer, Coolers,",97.36678314208984
42519,img_08198,Text,WARNING:,98.54790496826172
42520,img_08198,Text,Drinking,97.3750991821289
42521,img_08198,Text,Distilled,98.12422943115234
42522,img_08198,Text,"Spirits,",98.73609161376953
42523,img_08198,Text,"Beer,",95.4706039428711
42524,img_08198,Text,"Coolers,",97.8936538696289
42525,img_08199,Label,Human,99.29926300048828
42526,img_08199,Label,People,99.29926300048828
42527,img_08199,Label,Person,99.29926300048828
42528,img_08199,Label,Flora,82.05917358398438
42529,img_08199,Label,Jar,82.05917358398438
42530,img_08199,Label,Plant,82.05917358398438
42531,img_08199,Label,Potted Plant,82.05917358398438
42532,img_08199,Label,Pottery,82.05917358398438
42533,img_08199,Label,Vase,82.05917358398438
42534,img_08199,Label,Face,77.68184661865234
42535,img_08199,Label,Portrait,77.68184661865234
42536,img_08200,Label,Human,99.20574951171875
42537,img_08200,Label,People,99.20574188232422
42538,img_08200,Label,Person,99.20574951171875
42539,img_08200,Text,#uncapp,99.42967224121094
42540,img_08200,Text,and,83.87317657470703
42541,img_08200,Text,S,57.06105041503906
42542,img_08200,Text,#uncapp,99.42967224121094
42543,img_08200,Text,and,83.87317657470703
42544,img_08200,Text,S,57.06105041503906
42545,img_08201,Label,Coast,90.50270080566406
42546,img_08201,Label,Nature,90.50270080566406
42547,img_08201,Label,Ocean,90.50270080566406
42548,img_08201,Label,Outdoors,90.50270080566406
42549,img_08201,Label,Sea,90.50270080566406
42550,img_08201,Label,Water,90.50270080566406
42551,img_08202,Label,Human,99.22038269042969
42552,img_08202,Label,People,99.22036743164062
42553,img_08202,Label,Person,99.22038269042969
42554,img_08202,Celebrity,Woody Allen,99.99592590332031
42555,img_08204,Text,teto,81.46764373779297
42556,img_08204,Text,teto,81.46764373779297
42557,img_08206,Label,Human,99.15424346923828
42558,img_08206,Label,People,99.15423583984375
42559,img_08206,Label,Person,99.15424346923828
42560,img_08206,Label,Afro Hairstyle,97.564453125
42561,img_08206,Label,Hair,97.564453125
42562,img_08206,Celebrity,Abbi Jacobson,99.9948501586914
42563,img_08206,Celebrity,Ilana Glazer,99.95747375488281
42564,img_08208,Label,Architecture,99.00241088867188
42565,img_08208,Label,Building,99.00241088867188
42566,img_08208,Label,Castle,99.00241088867188
42567,img_08208,Label,Aerial View,98.86101531982422
42568,img_08208,Label,Landscape,98.86101531982422
42569,img_08208,Label,Nature,98.86101531982422
42570,img_08208,Label,Outdoors,98.86101531982422
42571,img_08208,Label,Scenery,98.86101531982422
42572,img_08208,Label,Human,98.2117691040039
42573,img_08208,Label,People,98.21168518066406
42574,img_08208,Label,Person,98.2117691040039
42575,img_08208,Label,City,85.08587646484375
42576,img_08208,Label,Town,85.08587646484375
42577,img_08208,Label,Urban,85.08587646484375
42578,img_08208,Label,Intersection,80.35458374023438
42579,img_08208,Label,Road,80.35458374023438
42580,img_08208,Label,Housing,77.72840118408203
42581,img_08208,Label,Monastery,77.72840118408203
42582,img_08209,Label,Human,99.31073760986328
42583,img_08209,Label,People,99.31073760986328
42584,img_08209,Label,Person,99.31073760986328
42585,img_08210,Label,Human,99.27201080322266
42586,img_08210,Label,People,99.27201080322266
42587,img_08210,Label,Person,99.27201080322266
42588,img_08210,Label,Flora,90.38146209716797
42589,img_08210,Label,Jar,90.38146209716797
42590,img_08210,Label,Plant,90.38146209716797
42591,img_08210,Label,Potted Plant,90.38146209716797
42592,img_08210,Label,Pottery,90.38146209716797
42593,img_08210,Label,Vase,90.38146209716797
42594,img_08210,Celebrity,Tinashe,99.99989318847656
42595,img_08213,Label,Human,99.3121109008789
42596,img_08213,Label,People,99.3121109008789
42597,img_08213,Label,Person,99.3121109008789
42598,img_08213,Label,Clothing,82.99006652832031
42599,img_08213,Label,Denim,82.99006652832031
42600,img_08213,Label,Jeans,82.99006652832031
42601,img_08213,Label,Pants,82.99006652832031
42602,img_08213,Label,Blazer,78.43651580810547
42603,img_08213,Label,Coat,78.43651580810547
42604,img_08213,Label,Jacket,78.43651580810547
42605,img_08214,Label,Food,80.6031494140625
42606,img_08214,Label,Salad,80.6031494140625
42607,img_08214,Text,Fear can fuel an obsession with neatinghealthy.,93.00383758544922
42608,img_08214,Text,Fear,94.26338195800781
42609,img_08214,Text,can,88.00033569335938
42610,img_08214,Text,fuel,97.93437957763672
42611,img_08214,Text,an,92.22027587890625
42612,img_08214,Text,obsession,89.2401123046875
42613,img_08214,Text,with,96.61196899414062
42614,img_08214,Text,neatinghealthy.,92.75641632080078
42615,img_08216,Label,Alphabet,77.9762191772461
42616,img_08216,Label,Ampersand,77.9762191772461
42617,img_08216,Label,Text,77.9762191772461
42618,img_08217,Label,Human,98.40702056884766
42619,img_08217,Label,People,98.40696716308594
42620,img_08217,Label,Person,98.40702056884766
42621,img_08217,Label,Clown,93.37268829345703
42622,img_08217,Label,Performer,93.37268829345703
42623,img_08217,Celebrity,Ayelet Shaked,98.47901153564453
42624,img_08217,Text,3,48.07560348510742
42625,img_08217,Text,3,48.07560348510742
42626,img_08218,Label,Manicure,97.26913452148438
42627,img_08218,Label,Nail,97.26913452148438
42628,img_08218,Label,Ball,96.05763244628906
42629,img_08218,Label,Sphere,96.05763244628906
42630,img_08218,Text,thm,67.23580169677734
42631,img_08218,Text,y,53.46998596191406
42632,img_08218,Text,thm,67.23580169677734
42633,img_08218,Text,y,53.46998596191406
42634,img_08219,Label,Cosmetics,98.53267669677734
42635,img_08219,Label,Perfume,98.53267669677734
42636,img_08219,Label,Bottle,91.98571014404297
42637,img_08219,Label,Glass,78.18174743652344
42638,img_08219,Text,Cko,77.8255844116211
42639,img_08219,Text,oul,49.315242767333984
42640,img_08219,Text,0a3,67.93848419189453
42641,img_08219,Text,a,58.91806411743164
42642,img_08219,Text,S,84.64427947998047
42643,img_08219,Text,uR,52.66168212890625
42644,img_08219,Text,8sI3N,77.83158111572266
42645,img_08219,Text,Cko,77.8255844116211
42646,img_08219,Text,oul,49.315242767333984
42647,img_08219,Text,0a3,67.93848419189453
42648,img_08219,Text,a,58.91806411743164
42649,img_08219,Text,S,84.64427947998047
42650,img_08219,Text,uR,52.66168212890625
42651,img_08219,Text,8sI3N,77.83158111572266
42652,img_08220,Label,Cruise Ship,98.45010375976562
42653,img_08220,Label,Ocean Liner,98.45010375976562
42654,img_08220,Label,Ship,98.45010375976562
42655,img_08220,Label,Transportation,98.45010375976562
42656,img_08220,Label,Vessel,98.45010375976562
42657,img_08220,Label,Watercraft,98.45010375976562
42658,img_08220,Label,Architecture,87.82333374023438
42659,img_08220,Label,Building,87.82333374023438
42660,img_08220,Label,Dome,87.82333374023438
42661,img_08220,Label,Mosque,87.82333374023438
42662,img_08220,Label,Worship,87.82333374023438
42663,img_08222,Label,Human,99.25653839111328
42664,img_08222,Label,People,99.25653076171875
42665,img_08222,Label,Person,99.25653839111328
42666,img_08222,Label,Blonde,89.69596862792969
42667,img_08222,Label,Female,89.69596862792969
42668,img_08222,Label,Girl,89.69596862792969
42669,img_08222,Label,Woman,89.69596862792969
42670,img_08222,Label,Face,75.77786254882812
42671,img_08222,Label,Portrait,75.77786254882812
42672,img_08222,Celebrity,Cara Delevingne,99.99982452392578
42673,img_08223,Label,Couch,98.71135711669922
42674,img_08223,Label,Furniture,98.71135711669922
42675,img_08223,Label,Food,76.38009643554688
42676,img_08223,Label,Food Court,76.38009643554688
42677,img_08223,Label,Restaurant,76.38009643554688
42678,img_08223,Text,e,47.429725646972656
42679,img_08223,Text,atl,50.4312629699707
42680,img_08223,Text,e,47.429725646972656
42681,img_08223,Text,atl,50.4312629699707
42682,img_08226,Text,Ontarin High Shcoul,91.79898834228516
42683,img_08226,Text,Ontarin,89.54676055908203
42684,img_08226,Text,High,98.44340515136719
42685,img_08226,Text,Shcoul,87.40678405761719
42686,img_08227,Label,Human,98.96086120605469
42687,img_08227,Label,People,98.9608383178711
42688,img_08227,Label,Person,98.96086120605469
42689,img_08227,Label,Lip,84.512939453125
42690,img_08227,Label,Mouth,84.512939453125
42691,img_08227,Label,Tongue,84.512939453125
42692,img_08227,Celebrity,Leyla Aliyeva,99.18406677246094
42693,img_08227,Text,2)),71.69725036621094
42694,img_08227,Text,2)),71.69725036621094
42695,img_08228,Label,Human,99.23541259765625
42696,img_08228,Label,People,99.23540496826172
42697,img_08228,Label,Person,99.23541259765625
42698,img_08228,Text,"""",48.260833740234375
42699,img_08228,Text,',57.811458587646484
42700,img_08228,Text,eofs,71.80451965332031
42701,img_08228,Text,1,56.086605072021484
42702,img_08228,Text,"""",48.260833740234375
42703,img_08228,Text,',57.811458587646484
42704,img_08228,Text,eofs,71.80451965332031
42705,img_08228,Text,1,56.086605072021484
42706,img_08229,Label,Cosmetics,98.1950912475586
42707,img_08229,Label,Lipstick,98.1950912475586
42708,img_08230,Label,Human,99.25
42709,img_08230,Label,People,99.25
42710,img_08230,Label,Person,99.25
42711,img_08232,Label,Human,99.28693389892578
42712,img_08232,Label,People,99.28693389892578
42713,img_08232,Label,Person,99.28693389892578
42714,img_08232,Label,Premiere,99.0360107421875
42715,img_08232,Label,Red Carpet,99.0360107421875
42716,img_08232,Label,Red Carpet Premiere,99.0360107421875
42717,img_08232,Celebrity,Demi Lovato,99.99854278564453
42718,img_08232,Celebrity,Ariana Grande,99.99899291992188
42719,img_08232,Celebrity,Zendaya,99.98063659667969
42720,img_08232,Text,oard robile: ard,87.10016632080078
42721,img_08232,Text,billboard MUSICAWARDS oard bilb,91.01783752441406
